system	doc	doc_id	seg_id	rater	source	target	category	severity
default	moedict_select	102	1	rater1	人如果上了年紀，身體就會開始有很多毛病。	人若食老，身軀就<v>真𠢕起毛䆀</v>。	Locale/Other	Minor
default	moedict_select	1026	0	rater2	老闆很信任他，讓他當主管，想不到他卻被人收買，把公司要去投標的標金透露給對手的公司，真的是「不知感恩，吃裡扒外」。	頭家足相信伊，予伊做主管，想袂到伊煞去予人<v>收買</v>，共公司的標金講予對敵知影，有影是「食人一斤，還人四兩半」。	Terminology/Inappropriate	Minor
default	moedict_select	1026	1	rater2	老闆很信任他，讓他當主管，想不到他卻被人收買，把公司要去投標的標金透露給對手的公司，真的是「不知感恩，吃裡扒外」。	頭家足相信伊，予伊做主管，想袂到伊煞去予人收買，共公司的標金<v>講</v>予對敵知影，有影是「食人一斤，還人四兩半」。	Locale/Other	Major
default	moedict_select	1026	2	rater2	老闆很信任他，讓他當主管，想不到他卻被人收買，把公司要去投標的標金透露給對手的公司，真的是「不知感恩，吃裡扒外」。	頭家足相信伊，予伊做主管，想袂到伊煞去予人收買，共公司的標金講予<v>對敵知影</v>，有影是「食人一斤，還人四兩半」。	Locale/Other	Minor
default	moedict_select	1026	3	rater2	老闆很信任他，讓他當主管，想不到他卻被人收買，把公司要去投標的標金透露給對手的公司，真的是「不知感恩，吃裡扒外」。	頭家足相信伊，予伊做主管，想袂到伊煞去予人收買，共公司的標金講予對敵知影，有影是「<v>食人一斤，還人四兩半</v>」。	Fluency/Inconsistency	Major
default	moedict_select	1027	0	rater2	這次比賽，對手已經撂狠話了，說要讓我們輸得很難看，「奮發向上，勿落人後」，我們得練習得勤快些，不讓別人有批評之處。	這擺的比賽，對手已經<v>放風聲</v>講欲予阮輸甲真歹看，「拚勢拍拚，毋通落後人」，咱著愛較認真咧操練一下，才袂予人嫌。	Purity/	Major
default	moedict_select	1027	1	rater2	這次比賽，對手已經撂狠話了，說要讓我們輸得很難看，「奮發向上，勿落人後」，我們得練習得勤快些，不讓別人有批評之處。	這擺的比賽，對手已經放風聲講欲予阮輸甲真歹看，「<v>拚勢拍拚，毋通落後人</v>」，咱著愛較認真咧操練一下，才袂予人嫌。	Terminology/Inappropriate	Major
default	moedict_select	1027	2	rater2	這次比賽，對手已經撂狠話了，說要讓我們輸得很難看，「奮發向上，勿落人後」，我們得練習得勤快些，不讓別人有批評之處。	這擺的比賽，對手已經放風聲講欲予阮輸甲真歹看，「拚勢拍拚，毋通落後人」，咱著愛較認真咧操練一下，才袂<v>予人嫌</v>。	Terminology/Inappropriate	Minor
default	moedict_select	103	0	rater1	拍賣前幾天非常熱鬧，到了快結束的時候，客人剩下不到幾個。	拍賣欲煞的前幾工鬧熱滾滾，<v>到尾仔</v>人客賰無幾个。	Locale/Other	Minor
default	moedict_select	1030	0	rater2	你老是喜歡自己一個人跑去沒有救生員的海邊游泳，早晚會出事。	你定定愛家己一个走去無救生員的海邊泅水，早慢會出代誌。	no-error	no-error
default	moedict_select	1034	0	rater2	他時常在這地方與人吵架、鬥毆，而且好吃懶做，簡直就像個王爺。	伊不時佇遮佮人冤家相拍，<v>閣食好鬥歹</v>，有夠毋成王爺。	Purity/None	Major
default	moedict_select	1034	1	rater2	他時常在這地方與人吵架、鬥毆，而且好吃懶做，簡直就像個王爺。	伊不時佇遮佮人冤家相拍，閣食好鬥歹，<v>有夠毋成</v>王爺。	Fluency/Inconsistency	Major
default	moedict_select	1036	0	rater2	新聞報導說，有一位老婦人非常堅強，靠自己雙手在扶養三個孫子。	新聞報講有一位阿婆真硬插，靠家己的雙手咧晟養三个<v>外孫仔</v>。	Accuracy/Addition	Minor
default	moedict_select	1043	0	rater2	人生之路總是起起伏伏，俗話說：「花無百日紅，人無千日好。」我們處順境時不要太得意，處逆境時也不要氣餒，這樣才是健康的生活態度。	人生路途是起起落落的，俗語講：「花無百日紅，人無千日好。」咱若拄著好時機毋通傷得意，拄著歹時機嘛莫失志，按呢才<v>算</v>是健康的生活態度。	Accuracy/Addition	Minor
default	moedict_select	1046	0	rater2	管教孩子除了處罰，也要讓他知道哪裡不對，要如何改進，若一味打罵，起先會怕，後來就像人家說的「常罵不聽話，常打不怕痛」，愈來愈不受教。	教囝仔毋但愛罰伊，嘛著予伊知影佗位毋好，愛按怎<v>改過</v>，若是直直共人拍、一直共人罵，上初頭會驚，久來就親像人講的「定定罵袂聽話，定定拍袂疼」，就愈來愈無咧共你信篤。	Locale/Other	Minor
default	moedict_select	1046	1	rater2	管教孩子除了處罰，也要讓他知道哪裡不對，要如何改進，若一味打罵，起先會怕，後來就像人家說的「常罵不聽話，常打不怕痛」，愈來愈不受教。	教囝仔毋但愛罰伊，嘛著予伊知影佗位毋好，愛按怎改過，若是<v>直直共人拍、一直共人罵</v>，上初頭會驚，久來就親像人講的「定定罵袂聽話，定定拍袂疼」，就愈來愈無咧共你信篤。	Accuracy/Mistranslation	Major
default	moedict_select	1046	2	rater2	管教孩子除了處罰，也要讓他知道哪裡不對，要如何改進，若一味打罵，起先會怕，後來就像人家說的「常罵不聽話，常打不怕痛」，愈來愈不受教。	教囝仔毋但愛罰伊，嘛著予伊知影佗位毋好，愛按怎改過，若是直直共人拍、一直共人罵，<v>上初頭</v>會驚，久來就親像人講的「定定罵袂聽話，定定拍袂疼」，就愈來愈無咧共你信篤。	Purity/None	Major
default	moedict_select	1046	3	rater2	管教孩子除了處罰，也要讓他知道哪裡不對，要如何改進，若一味打罵，起先會怕，後來就像人家說的「常罵不聽話，常打不怕痛」，愈來愈不受教。	教囝仔毋但愛罰伊，嘛著予伊知影佗位毋好，愛按怎改過，若是直直共人拍、一直共人罵，上初頭會驚，久來就親像人講的「<v>定定罵袂聽話，定定拍袂疼</v>」，就愈來愈無咧共你信篤。	Terminology/Inappropriate	Major
default	moedict_select	16	0	rater1	他要用騙術讓你落入圈套，以謀取利益，你別被他騙了。	伊欲用步數予你跋落<v>空喙</v>，來圖謀私利，你毋通予伊拐去。	Accuracy/Mistranslation	Major
default	moedict_select	16	1	rater1	他要用騙術讓你落入圈套，以謀取利益，你別被他騙了。	伊欲用步數予你跋落空喙，來<v>圖謀</v>私利，你毋通予伊拐去。	Fluency/Register	Minor
default	moedict_select	16	2	rater1	他要用騙術讓你落入圈套，以謀取利益，你別被他騙了。	伊欲用<v>步數</v>予你跋落空喙，來圖謀私利，你毋通予伊拐去。	Fluency/Register	Minor
default	moedict_select	16	3	rater1	他要用騙術讓你落入圈套，以謀取利益，你別被他騙了。	伊欲用步數予你跋落空喙，來圖謀<v>私利</v>，你毋通予伊拐去。	Fluency/Register	Minor
default	moedict_select	22	0	rater1	我去清理田邊的水溝，不小心卻掉到爛泥巴中。	我去清田邊的<v>圳溝</v>，無細膩煞跋落去爛塗糜內底。	Accuracy/Mistranslation	Major
default	moedict_select	23	0	rater1	事情這麼多，你不要想把所有的事都承擔下來。	代誌遮濟，你毋通欲共所有的代誌攏擔落來。	no-error	no-error
default	moedict_select	27	0	rater1	在這個世上每個人所喜愛的絕對不一樣，縱使是同一家人，「大人喜歡的是尋找賺錢的機會，小孩子渴望的是過年快點到來」，就像青菜、蘿蔔各有所好，人人不相同。	佇世間逐个人佮意的攏無仝款，就算是仝一家口仔，「大人愛揣錢趁，囡仔想欲過年」，親像<v>菜蔬</v>、蔥頭各人意，無人相𫝛。	Fluency/Register	Minor
default	moedict_select	27	1	rater1	在這個世上每個人所喜愛的絕對不一樣，縱使是同一家人，「大人喜歡的是尋找賺錢的機會，小孩子渴望的是過年快點到來」，就像青菜、蘿蔔各有所好，人人不相同。	佇世間逐个人佮意的攏無仝款，就算是仝一家口仔，「大人愛揣錢趁，囡仔想欲過年」，親像菜蔬、<v>蔥頭</v>各人意，無人相𫝛。	Accuracy/Mistranslation	Major
default	moedict_select	27	2	rater1	在這個世上每個人所喜愛的絕對不一樣，縱使是同一家人，「大人喜歡的是尋找賺錢的機會，小孩子渴望的是過年快點到來」，就像青菜、蘿蔔各有所好，人人不相同。	佇世間逐个人佮意的攏無仝款，就算是仝一家口仔，「大人愛揣錢趁，囡仔想欲過年」，親像菜蔬、蔥頭<v>各人意</v>，無人相𫝛。	Purity/None	Major
default	moedict_select	32	0	rater1	懶散的人做事拖拖拉拉，常常會因為他的延誤，拖垮後面所有的活動。	<v>懶屍</v>的人做代誌慢吞吞，定定因為伊的拖沙，共規个工課舞甲亂操操。	Fluency/Register	Minor
default	moedict_select	32	1	rater1	懶散的人做事拖拖拉拉，常常會因為他的延誤，拖垮後面所有的活動。	懶屍的人做代誌<v>慢吞吞</v>，定定因為伊的拖沙，共規个工課舞甲亂操操。	Accuracy/Mistranslation	Minor
default	moedict_select	32	2	rater1	懶散的人做事拖拖拉拉，常常會因為他的延誤，拖垮後面所有的活動。	懶屍的人做代誌慢吞吞，定定因為伊的<v>拖沙</v>，共規个工課舞甲亂操操。	Fluency/Register	Minor
default	moedict_select	32	3	rater1	懶散的人做事拖拖拉拉，常常會因為他的延誤，拖垮後面所有的活動。	懶屍的人做代誌慢吞吞，定定因為伊的拖沙，<v>共規个工課舞甲亂操操</v>。	Accuracy/Other	Minor
default	moedict_select	33	0	rater1	我們做兒女的不要讓父母親為我們操心煩惱。	阮做囝兒序細的<v>無通</v>予爸母為咱來掛心。	Accuracy/Mistranslation	Major
default	moedict_select	33	1	rater1	我們做兒女的不要讓父母親為我們操心煩惱。	阮做囝兒序細的無通予爸母為咱來<v>掛心</v>。	Accuracy/Other	Minor
default	moedict_select	36	0	rater1	為人處事若不勤快，一輩子不會有好日子過。	<v>人做代誌</v>若無骨力，一世人也袂好命。	Fluency/Register	Minor
default	moedict_select	37	0	rater1	一陣春風吹過來，讓人覺得十分的舒服，神清氣爽。	一陣春風吹來，予人感覺真爽快，<v>心肝頭</v>掠坦橫。	Accuracy/Addition	Minor
default	moedict_select	37	1	rater1	一陣春風吹過來，讓人覺得十分的舒服，神清氣爽。	一陣春風吹來，予人感覺真爽快，心肝頭<v>掠坦橫</v>。	Accuracy/Mistranslation	Major
default	moedict_select	40	0	rater1	等到鍋子的溫度夠熱了之後，再把油放下去炒。	<v>鼎熱</v>才落油來煎。	Accuracy/Omission	Minor
default	moedict_select	40	1	rater1	等到鍋子的溫度夠熱了之後，再把油放下去炒。	鼎熱才<v>落</v>油來煎。	Accuracy/Mistranslation	Major
default	moedict_select	40	2	rater1	等到鍋子的溫度夠熱了之後，再把油放下去炒。	鼎熱才落油來<v>煎</v>。	Accuracy/Mistranslation	Major
default	moedict_select	78	0	rater1	「不能只因懷疑，便將人當賊」，如果沒有證據可以證明，就不能隨意誣賴他人。	「<v>毋通干焦因為臆，就共人講是賊仔</v>」，若無證據會使證明，就毋通凊彩冤枉別人。	Locale/Other	Minor
default	moedict_select	78	1	rater1	「不能只因懷疑，便將人當賊」，如果沒有證據可以證明，就不能隨意誣賴他人。	「毋通干焦因為臆，就共人講是賊仔」，若無證據會使證明，就毋通凊彩<v>冤枉</v>別人。	Accuracy/Mistranslation	Minor
default	moedict_select	80	0	rater1	若是每個人都能稍微忍耐一下，就會天下太平了。	「若逐个人<v>會當</v>小可仔吞忍咧，就世界太平矣。」	Accuracy/Omission	Minor
default	moedict_select	80	1	rater1	若是每個人都能稍微忍耐一下，就會天下太平了。	「若逐个人會當小可仔吞忍咧，就<v>世界</v>太平矣。」	Accuracy/Mistranslation	Minor
default	moedict_select	81	0	rater1	番薯放一陣子，水分少一點以後，吃起來比較甜。	番薯<v>囥一站仔，水份減寡</v>了後，食著較甘甜。	Locale/Other	Minor
default	moedict_select	82	0	rater1	媽媽氣得說不出話來，只是一直捶打自己的胸膛。	阿母氣甲<v>袂講得</v>，干焦一直共家己拍心肝仔。	Accuracy/Mistranslation	Major
default	moedict_select	82	1	rater1	媽媽氣得說不出話來，只是一直捶打自己的胸膛。	阿母氣甲袂講得，干焦<v>一直共家己拍心肝仔</v>。	Purity/	Major
default	moedict_select	82	2	rater1	媽媽氣得說不出話來，只是一直捶打自己的胸膛。	阿母氣甲袂講得，干焦一直共家己拍<v>心肝仔</v>。	Accuracy/Mistranslation	Major
default	moedict_select	93	0	rater1	說要拿一些舊衣物給我，到現在還是一點兒也沒有。	伊講欲提一寡舊衫<v>仔褲</v>予我，到今猶原無影無跡。	Accuracy/Addition	Minor
default	moedict_select	93	1	rater1	說要拿一些舊衣物給我，到現在還是一點兒也沒有。	伊講欲提一寡舊衫仔褲予我，到今猶原<v>無影無跡</v>。	Accuracy/Mistranslation	Major
default	moedict_select	93	2	rater1	說要拿一些舊衣物給我，到現在還是一點兒也沒有。	<v>伊</v>講欲提一寡舊衫仔褲予我，到今猶原無影無跡。	Accuracy/Addition	Minor
default	moedict_select	97	0	rater1	人家說：「第三個女兒運好而坐享清福」，難怪你這麼好命。	人講：「<v>三查某好命，一个較贏過九个大。</v>」無奇怪你遮爾好命。	Accuracy/Mistranslation	Major
default	moedict_select	97	1	rater1	人家說：「第三個女兒運好而坐享清福」，難怪你這麼好命。	人講：「三查某好命，一个較贏過九个大。」<v>無奇怪</v>你遮爾好命。	Accuracy/Mistranslation	Major
